Time (s);Linear Acceleration x (m/s^2);Linear Acceleration y (m/s^2);Linear Acceleration z (m/s^2);Absolute acceleration (m/s^2);tipo
76.778781;-1.655340;1.390000;3.670000;4.260000;SUBIR
76.783592;-1.536570;1.340000;3.830000;4.340000;SUBIR
76.788403;-1.472350;1.220000;4.100000;4.520000;SUBIR
76.793214;-1.437480;1.100000;4.490000;4.840000;SUBIR
76.798024;-1.337550;0.974000;4.960000;5.230000;SUBIR
76.802835;-1.352390;0.806000;5.530000;5.750000;SUBIR
76.807646;-1.373540;0.637000;6.190000;6.370000;SUBIR
76.812456;-1.466440;0.431000;6.900000;7.060000;SUBIR
76.817267;-1.587940;0.245000;7.590000;7.760000;SUBIR
76.822078;-1.729870;0.070300;8.240000;8.420000;SUBIR
76.826889;-1.734790;-0.121000;8.740000;8.920000;SUBIR
76.831699;-1.729750;-0.316000;9.090000;9.260000;SUBIR
76.836510;-1.601490;-0.514000;9.170000;9.330000;SUBIR
76.841321;-1.428530;-0.687000;9.050000;9.180000;SUBIR
76.846132;-1.250180;-0.835000;8.720000;8.840000;SUBIR
76.850942;-1.032490;-0.913000;8.120000;8.240000;SUBIR
76.855753;-0.847820;-0.952000;7.310000;7.420000;SUBIR
76.860564;-0.715550;-0.987000;6.350000;6.470000;SUBIR
76.865374;-0.687340;-0.987000;5.330000;5.470000;SUBIR
76.870185;-0.719260;-1.070000;4.370000;4.560000;SUBIR
76.874996;-0.767380;-1.090000;3.440000;3.690000;SUBIR
76.879807;-0.821280;-1.160000;2.580000;2.950000;SUBIR
76.884617;-0.881300;-1.200000;1.730000;2.280000;SUBIR
76.889428;-0.979970;-1.280000;0.885000;1.840000;SUBIR
76.894239;-1.111480;-1.340000;0.080400;1.740000;SUBIR
76.899050;-1.219770;-1.420000;-0.660000;1.980000;SUBIR
76.903860;-1.338620;-1.490000;-1.310000;2.390000;SUBIR
76.908671;-1.445930;-1.500000;-1.880000;2.810000;SUBIR
76.913482;-1.567640;-1.550000;-2.400000;3.260000;SUBIR
76.918292;-1.611550;-1.620000;-2.810000;3.620000;SUBIR
76.923103;-1.675650;-1.670000;-3.170000;3.950000;SUBIR
76.927914;-1.684660;-1.760000;-3.440000;4.210000;SUBIR
76.932725;-1.668810;-1.870000;-3.640000;4.420000;SUBIR
76.937535;-1.691670;-1.920000;-3.870000;4.640000;SUBIR
76.942346;-1.716390;-1.990000;-4.020000;4.800000;SUBIR
76.947157;-1.730070;-2.000000;-4.130000;4.910000;SUBIR
76.951968;-1.794260;-2.060000;-4.180000;5.000000;SUBIR
76.956778;-1.847400;-2.120000;-4.220000;5.070000;SUBIR
76.961589;-1.850810;-2.170000;-4.220000;5.090000;SUBIR
76.966400;-1.849400;-2.200000;-4.250000;5.130000;SUBIR
76.971210;-1.830530;-2.270000;-4.240000;5.150000;SUBIR
76.976021;-1.768120;-2.320000;-4.250000;5.150000;SUBIR
76.980832;-1.673250;-2.350000;-4.250000;5.140000;SUBIR
76.985643;-1.536650;-2.350000;-4.220000;5.070000;SUBIR
76.990453;-1.395650;-2.350000;-4.220000;5.020000;SUBIR
76.995264;-1.235020;-2.320000;-4.180000;4.940000;SUBIR
77.000075;-1.094100;-2.310000;-4.170000;4.900000;SUBIR
77.004886;-0.905860;-2.320000;-4.120000;4.820000;SUBIR
77.009696;-0.661780;-2.290000;-4.110000;4.760000;SUBIR
77.014507;-0.439080;-2.210000;-4.100000;4.680000;SUBIR
77.019318;-0.199190;-2.160000;-4.120000;4.650000;SUBIR
77.024128;-0.039510;-2.100000;-4.090000;4.600000;SUBIR
77.028939;0.066730;-2.030000;-4.050000;4.530000;SUBIR
77.033750;0.154730;-1.960000;-3.940000;4.400000;SUBIR
77.038561;0.251110;-1.860000;-3.810000;4.250000;SUBIR
77.043371;0.325030;-1.760000;-3.750000;4.150000;SUBIR
77.048182;0.381410;-1.630000;-3.680000;4.040000;SUBIR
77.052993;0.414550;-1.530000;-3.630000;3.960000;SUBIR
77.057804;0.468660;-1.450000;-3.600000;3.910000;SUBIR
77.062614;0.473200;-1.340000;-3.550000;3.820000;SUBIR
77.067425;0.534660;-1.220000;-3.490000;3.740000;SUBIR
77.072236;0.575250;-1.130000;-3.390000;3.620000;SUBIR
77.077046;0.560300;-1.060000;-3.280000;3.490000;SUBIR
77.081857;0.531480;-0.985000;-3.140000;3.340000;SUBIR
77.086668;0.511350;-0.905000;-2.900000;3.080000;SUBIR
77.091479;0.402890;-0.808000;-2.620000;2.770000;SUBIR
77.096289;0.313480;-0.756000;-2.330000;2.470000;SUBIR
77.101100;0.205660;-0.682000;-2.070000;2.190000;SUBIR
77.105911;0.115180;-0.615000;-1.790000;1.900000;SUBIR
77.110722;0.038250;-0.552000;-1.560000;1.650000;SUBIR
77.115532;0.028230;-0.486000;-1.410000;1.490000;SUBIR
77.120343;0.050200;-0.453000;-1.260000;1.340000;SUBIR
77.125154;0.096700;-0.381000;-1.140000;1.200000;SUBIR
77.129964;0.124390;-0.309000;-1.020000;1.080000;SUBIR
77.134775;0.141580;-0.268000;-0.977000;1.020000;SUBIR
77.139586;0.094520;-0.190000;-0.960000;0.983000;SUBIR
77.144397;0.098010;-0.134000;-0.974000;0.988000;SUBIR
77.149207;0.080470;-0.076300;-0.993000;0.999000;SUBIR
77.154018;0.038350;0.017200;-1.040000;1.040000;SUBIR
77.158829;0.018400;0.006550;-1.100000;1.100000;SUBIR
77.163640;0.033910;0.053300;-1.160000;1.160000;SUBIR
77.168450;-0.006990;0.111000;-1.280000;1.280000;SUBIR
77.173261;-0.042050;0.145000;-1.410000;1.410000;SUBIR
77.178072;-0.123700;0.204000;-1.530000;1.550000;SUBIR
77.182882;-0.231530;0.232000;-1.640000;1.670000;SUBIR
77.187693;-0.266470;0.271000;-1.720000;1.760000;SUBIR
77.192504;-0.301590;0.302000;-1.810000;1.860000;SUBIR
77.197315;-0.262820;0.328000;-1.880000;1.930000;SUBIR
77.202125;-0.222100;0.366000;-1.920000;1.970000;SUBIR
77.206936;-0.199650;0.378000;-1.970000;2.020000;SUBIR
77.211747;-0.188120;0.356000;-2.000000;2.040000;SUBIR
77.216558;-0.152740;0.380000;-1.990000;2.040000;SUBIR
77.221368;-0.114750;0.371000;-1.950000;1.990000;SUBIR
77.226179;-0.080070;0.408000;-1.880000;1.930000;SUBIR
77.230990;-0.023480;0.421000;-1.860000;1.910000;SUBIR
77.235800;-0.008230;0.422000;-1.870000;1.920000;SUBIR
77.240611;-0.023410;0.396000;-1.860000;1.900000;SUBIR
77.245422;-0.003190;0.427000;-1.860000;1.910000;SUBIR
77.250233;-0.002470;0.412000;-1.850000;1.900000;SUBIR
77.255043;0.017030;0.401000;-1.830000;1.880000;SUBIR
77.259854;0.042120;0.428000;-1.780000;1.830000;SUBIR
77.264665;0.161210;0.444000;-1.790000;1.850000;SUBIR
77.269476;0.240220;0.487000;-1.730000;1.820000;SUBIR
77.274286;0.276510;0.485000;-1.690000;1.780000;SUBIR
77.279097;0.323590;0.502000;-1.670000;1.770000;SUBIR
77.283908;0.314390;0.532000;-1.670000;1.780000;SUBIR
77.288718;0.362070;0.557000;-1.650000;1.770000;SUBIR
77.293529;0.376860;0.525000;-1.610000;1.740000;SUBIR
77.298340;0.401780;0.575000;-1.570000;1.720000;SUBIR
77.303151;0.434440;0.616000;-1.470000;1.650000;SUBIR
77.307961;0.435760;0.637000;-1.380000;1.580000;SUBIR
77.312772;0.488320;0.686000;-1.250000;1.510000;SUBIR
77.317583;0.502470;0.709000;-1.150000;1.440000;SUBIR
77.322393;0.481900;0.736000;-1.020000;1.350000;SUBIR
77.327204;0.492260;0.757000;-0.868000;1.250000;SUBIR
77.332015;0.511990;0.763000;-0.741000;1.180000;SUBIR
77.336826;0.533730;0.822000;-0.553000;1.120000;SUBIR
77.341636;0.556440;0.908000;-0.323000;1.110000;SUBIR
77.346447;0.564620;0.950000;-0.132000;1.110000;SUBIR
77.351258;0.575200;1.010000;0.101000;1.160000;SUBIR
77.356069;0.587170;1.040000;0.347000;1.250000;SUBIR
77.360879;0.556450;1.090000;0.559000;1.340000;SUBIR
77.365690;0.566730;1.130000;0.736000;1.470000;SUBIR
77.370501;0.564340;1.170000;0.887000;1.580000;SUBIR
77.375312;0.562540;1.220000;0.994000;1.670000;SUBIR
77.380122;0.523300;1.250000;1.090000;1.740000;SUBIR
77.384933;0.522160;1.340000;1.180000;1.860000;SUBIR
77.389744;0.503130;1.370000;1.300000;1.960000;SUBIR
77.394554;0.582300;1.420000;1.450000;2.110000;SUBIR
77.399365;0.603030;1.460000;1.560000;2.220000;SUBIR
77.404176;0.599860;1.450000;1.640000;2.270000;SUBIR
77.408987;0.575040;1.430000;1.710000;2.300000;SUBIR
77.413797;0.524710;1.420000;1.740000;2.310000;SUBIR
77.418608;0.477260;1.440000;1.800000;2.360000;SUBIR
77.423419;0.417830;1.400000;1.840000;2.350000;SUBIR
77.428229;0.341050;1.420000;1.830000;2.340000;SUBIR
77.433040;0.320390;1.430000;1.800000;2.330000;SUBIR
77.437851;0.335350;1.510000;1.750000;2.340000;SUBIR
77.442662;0.335510;1.600000;1.660000;2.330000;SUBIR
77.447472;0.276660;1.620000;1.590000;2.290000;SUBIR
77.452283;0.214050;1.630000;1.500000;2.230000;SUBIR
77.457094;0.138090;1.580000;1.390000;2.110000;SUBIR
77.461905;0.073920;1.560000;1.220000;1.990000;SUBIR
77.466715;-0.009290;1.520000;1.110000;1.880000;SUBIR
77.471526;-0.127370;1.580000;1.040000;1.890000;SUBIR
77.476337;-0.168110;1.550000;0.997000;1.850000;SUBIR
77.481147;-0.283670;1.570000;0.971000;1.870000;SUBIR
77.485958;-0.443380;1.550000;1.110000;1.960000;SUBIR
77.490769;-0.577300;1.470000;1.370000;2.090000;SUBIR
77.495580;-0.694920;1.380000;1.790000;2.360000;SUBIR
77.500390;-0.775890;1.220000;2.330000;2.740000;SUBIR
77.505201;-0.813600;1.100000;2.870000;3.180000;SUBIR
77.510012;-0.751370;0.880000;3.390000;3.580000;SUBIR
77.514823;-0.614890;0.667000;3.830000;3.930000;SUBIR
77.519633;-0.429950;0.414000;4.220000;4.260000;SUBIR
77.524444;-0.178120;0.184000;4.560000;4.570000;SUBIR
77.529255;0.086150;-0.021600;4.830000;4.830000;SUBIR
77.534065;0.384860;-0.245000;4.930000;4.960000;SUBIR
77.538876;0.601460;-0.463000;5.010000;5.070000;SUBIR
77.543687;0.807140;-0.692000;4.970000;5.090000;SUBIR
77.548498;0.920070;-0.859000;4.820000;4.980000;SUBIR
77.553308;1.019190;-1.030000;4.570000;4.790000;SUBIR
77.558119;1.074450;-1.130000;4.270000;4.550000;SUBIR
77.562930;1.127540;-1.200000;3.950000;4.280000;SUBIR
77.567741;1.140060;-1.200000;3.650000;4.010000;SUBIR
77.572551;1.138040;-1.220000;3.370000;3.760000;SUBIR
77.577362;1.140510;-1.200000;3.110000;3.520000;SUBIR
77.582173;1.143870;-1.140000;2.820000;3.260000;SUBIR
77.586983;1.127000;-1.100000;2.460000;2.920000;SUBIR
77.591794;1.098870;-1.070000;2.120000;2.620000;SUBIR
77.596605;1.170130;-1.060000;1.770000;2.370000;SUBIR
77.601416;1.260400;-0.989000;1.410000;2.140000;SUBIR
77.606226;1.328950;-0.956000;1.040000;1.940000;SUBIR
77.611037;1.294740;-0.922000;0.715000;1.740000;SUBIR
77.615848;1.291750;-0.873000;0.369000;1.600000;SUBIR
77.620658;1.303980;-0.814000;0.022700;1.540000;SUBIR
77.625469;1.334620;-0.749000;-0.312000;1.560000;SUBIR
77.630280;1.347340;-0.714000;-0.647000;1.660000;SUBIR
77.635091;1.303180;-0.663000;-0.862000;1.700000;SUBIR
77.639901;1.221650;-0.577000;-0.989000;1.670000;SUBIR
77.644712;1.105240;-0.546000;-1.030000;1.600000;SUBIR
77.649523;0.918620;-0.502000;-0.970000;1.430000;SUBIR
77.654334;0.687150;-0.513000;-0.843000;1.200000;SUBIR
77.659144;0.514670;-0.531000;-0.581000;0.940000;SUBIR
77.663955;0.365060;-0.527000;-0.331000;0.722000;SUBIR
77.668766;0.205000;-0.554000;-0.034300;0.592000;SUBIR
77.673577;0.089820;-0.598000;0.201000;0.637000;SUBIR
77.678387;-0.002830;-0.613000;0.379000;0.720000;SUBIR
77.683198;-0.042590;-0.670000;0.509000;0.843000;SUBIR
77.688009;-0.032320;-0.753000;0.662000;1.000000;SUBIR
77.692819;0.041880;-0.795000;0.812000;1.140000;SUBIR
77.697630;0.095960;-0.813000;0.930000;1.240000;SUBIR
77.702441;0.072400;-0.842000;1.080000;1.380000;SUBIR
77.707252;0.143560;-0.838000;1.190000;1.470000;SUBIR
77.712062;0.198430;-0.850000;1.240000;1.510000;SUBIR
77.716873;0.291290;-0.880000;1.220000;1.540000;SUBIR
77.721684;0.347650;-0.867000;1.160000;1.490000;SUBIR
77.726494;0.444810;-0.852000;1.060000;1.430000;SUBIR
77.731305;0.507030;-0.806000;0.903000;1.310000;SUBIR
77.736116;0.606680;-0.802000;0.707000;1.230000;SUBIR
77.740927;0.648610;-0.753000;0.468000;1.100000;SUBIR
77.745737;0.627310;-0.698000;0.241000;0.969000;SUBIR
77.750548;0.602700;-0.667000;-0.021000;0.899000;SUBIR
77.755359;0.501810;-0.608000;-0.192000;0.812000;SUBIR
77.760170;0.461760;-0.575000;-0.357000;0.819000;SUBIR
77.764980;0.385210;-0.525000;-0.471000;0.804000;SUBIR
77.769791;0.326710;-0.558000;-0.545000;0.845000;SUBIR
77.774602;0.276270;-0.547000;-0.584000;0.847000;SUBIR
77.779412;0.277700;-0.522000;-0.602000;0.844000;SUBIR
77.784223;0.285090;-0.529000;-0.607000;0.854000;SUBIR
77.789034;0.341340;-0.501000;-0.649000;0.888000;SUBIR
77.793845;0.354330;-0.465000;-0.680000;0.897000;SUBIR
77.798655;0.360090;-0.473000;-0.740000;0.949000;SUBIR
77.803466;0.357740;-0.438000;-0.767000;0.953000;SUBIR
77.808277;0.339100;-0.459000;-0.800000;0.983000;SUBIR
77.813087;0.322400;-0.472000;-0.847000;1.020000;SUBIR
77.817898;0.266130;-0.467000;-0.912000;1.060000;SUBIR
77.822709;0.217010;-0.467000;-0.984000;1.110000;SUBIR
77.827520;0.178680;-0.484000;-1.080000;1.200000;SUBIR
77.832330;0.172620;-0.499000;-1.200000;1.310000;SUBIR
77.837141;0.172690;-0.515000;-1.310000;1.420000;SUBIR
77.841952;0.224210;-0.536000;-1.470000;1.580000;SUBIR
77.846763;0.266150;-0.540000;-1.630000;1.740000;SUBIR
77.851573;0.358160;-0.566000;-1.780000;1.900000;SUBIR
77.856384;0.414230;-0.592000;-1.940000;2.070000;SUBIR
77.861195;0.447530;-0.624000;-2.120000;2.250000;SUBIR
77.866006;0.437700;-0.658000;-2.280000;2.410000;SUBIR
77.870816;0.440890;-0.699000;-2.430000;2.560000;SUBIR
77.875627;0.459400;-0.694000;-2.540000;2.670000;SUBIR
77.880438;0.496920;-0.716000;-2.680000;2.820000;SUBIR
77.885248;0.561960;-0.736000;-2.820000;2.970000;SUBIR
77.890059;0.562610;-0.751000;-2.960000;3.100000;SUBIR
77.894870;0.543280;-0.758000;-3.100000;3.230000;SUBIR
77.899681;0.563900;-0.804000;-3.200000;3.350000;SUBIR
77.904491;0.507690;-0.804000;-3.240000;3.380000;SUBIR
77.909302;0.490830;-0.752000;-3.290000;3.410000;SUBIR
77.914113;0.503860;-0.760000;-3.280000;3.400000;SUBIR
77.918923;0.497700;-0.770000;-3.250000;3.380000;SUBIR
77.923734;0.491640;-0.726000;-3.240000;3.350000;SUBIR
77.928545;0.449870;-0.688000;-3.250000;3.350000;SUBIR
77.933356;0.408290;-0.647000;-3.240000;3.330000;SUBIR
77.938166;0.347690;-0.659000;-3.230000;3.310000;SUBIR
77.942977;0.269090;-0.635000;-3.250000;3.320000;SUBIR
77.947788;0.142500;-0.636000;-3.300000;3.360000;SUBIR
77.952599;0.037000;-0.617000;-3.270000;3.330000;SUBIR
77.957409;-0.003340;-0.630000;-3.290000;3.350000;SUBIR
77.962220;0.002160;-0.622000;-3.290000;3.350000;SUBIR
77.967031;0.067680;-0.591000;-3.270000;3.330000;SUBIR
77.971841;0.097780;-0.540000;-3.260000;3.300000;SUBIR
77.976652;0.099910;-0.506000;-3.230000;3.270000;SUBIR
77.981463;0.069410;-0.521000;-3.170000;3.210000;SUBIR
77.986274;0.008800;-0.497000;-3.090000;3.130000;SUBIR
77.991084;-0.038650;-0.494000;-2.970000;3.010000;SUBIR
77.995895;-0.052630;-0.464000;-2.830000;2.870000;SUBIR
78.000706;-0.070490;-0.407000;-2.680000;2.710000;SUBIR
78.005517;-0.124550;-0.348000;-2.510000;2.530000;SUBIR
78.010327;-0.116910;-0.290000;-2.320000;2.340000;SUBIR
78.015138;-0.155140;-0.282000;-2.110000;2.140000;SUBIR
78.019949;-0.163920;-0.212000;-1.890000;1.900000;SUBIR
78.024759;-0.222170;-0.181000;-1.720000;1.740000;SUBIR
78.029570;-0.360980;-0.145000;-1.520000;1.570000;SUBIR
78.034381;-0.459690;-0.137000;-1.350000;1.430000;SUBIR
78.039192;-0.537370;-0.102000;-1.180000;1.300000;SUBIR
78.044002;-0.586890;-0.071000;-1.020000;1.180000;SUBIR
78.048813;-0.619130;-0.069600;-0.858000;1.060000;SUBIR
78.053624;-0.580450;-0.053100;-0.682000;0.897000;SUBIR
78.058434;-0.607370;-0.014300;-0.517000;0.798000;SUBIR
78.063245;-0.576950;0.018000;-0.366000;0.683000;SUBIR
78.068056;-0.513480;0.039100;-0.181000;0.546000;SUBIR
78.072867;-0.426880;0.030700;0.001910;0.428000;SUBIR
78.077677;-0.366290;0.103000;0.187000;0.424000;SUBIR
78.082488;-0.304560;0.105000;0.399000;0.513000;SUBIR
78.087299;-0.283640;0.120000;0.617000;0.689000;SUBIR
78.092110;-0.286740;0.104000;0.833000;0.887000;SUBIR
78.096920;-0.268490;0.117000;1.000000;1.040000;SUBIR
78.101731;-0.207310;0.147000;1.140000;1.170000;SUBIR
78.106542;-0.145080;0.169000;1.270000;1.290000;SUBIR
78.111352;-0.091180;0.188000;1.330000;1.340000;SUBIR
78.116163;-0.041780;0.273000;1.330000;1.360000;SUBIR
78.120974;0.011700;0.297000;1.250000;1.290000;SUBIR
78.125785;0.030360;0.353000;1.140000;1.190000;SUBIR
78.130595;0.080380;0.406000;0.986000;1.070000;SUBIR
78.135406;0.077120;0.442000;0.801000;0.918000;SUBIR
78.140217;0.085340;0.529000;0.627000;0.825000;SUBIR
78.145027;0.075270;0.561000;0.574000;0.806000;SUBIR
78.149838;0.060080;0.614000;0.526000;0.811000;SUBIR
78.154649;0.038650;0.647000;0.542000;0.845000;SUBIR
78.159460;0.031060;0.676000;0.602000;0.906000;SUBIR
78.164270;-0.034520;0.686000;0.653000;0.948000;SUBIR
78.169081;-0.113890;0.690000;0.842000;1.090000;SUBIR
78.173892;-0.159610;0.671000;1.020000;1.230000;SUBIR
78.178703;-0.186020;0.672000;1.250000;1.430000;SUBIR
78.183513;-0.153870;0.640000;1.500000;1.640000;SUBIR
78.188324;-0.162600;0.625000;1.710000;1.830000;SUBIR
78.193135;-0.240970;0.595000;1.870000;1.980000;SUBIR
78.197945;-0.288980;0.573000;2.020000;2.120000;SUBIR
78.202756;-0.261710;0.592000;2.140000;2.230000;SUBIR
78.207567;-0.260350;0.654000;2.260000;2.360000;SUBIR
78.212378;-0.180420;0.698000;2.310000;2.420000;SUBIR
78.217188;-0.128780;0.725000;2.270000;2.390000;SUBIR
78.221999;-0.091640;0.765000;2.180000;2.310000;SUBIR
78.226810;-0.083860;0.803000;2.040000;2.190000;SUBIR
78.231621;-0.138500;0.829000;1.900000;2.070000;SUBIR
78.236431;-0.245820;0.880000;1.790000;2.010000;SUBIR
78.241242;-0.356650;0.891000;1.710000;1.960000;SUBIR
78.246053;-0.420550;0.922000;1.640000;1.930000;SUBIR
78.250863;-0.481600;0.939000;1.570000;1.890000;SUBIR
78.255674;-0.519370;0.966000;1.480000;1.840000;SUBIR
78.260485;-0.582740;0.992000;1.450000;1.850000;SUBIR
78.265296;-0.630800;0.974000;1.490000;1.890000;SUBIR
78.270106;-0.701790;0.939000;1.730000;2.090000;SUBIR
78.274917;-0.923930;0.880000;2.050000;2.420000;SUBIR
78.279728;-1.224590;0.845000;2.560000;2.960000;SUBIR
78.284539;-1.541160;0.724000;3.280000;3.690000;SUBIR
78.289349;-1.832720;0.637000;4.090000;4.520000;SUBIR
78.294160;-2.017800;0.503000;4.810000;5.240000;SUBIR
78.298971;-2.116760;0.387000;5.520000;5.930000;SUBIR
78.303781;-2.093940;0.212000;6.120000;6.470000;SUBIR
78.308592;-2.023540;0.001390;6.730000;7.030000;SUBIR
78.313403;-1.912970;-0.178000;7.180000;7.430000;SUBIR
78.318214;-1.782550;-0.345000;7.490000;7.710000;SUBIR
78.323024;-1.629730;-0.422000;7.630000;7.820000;SUBIR
78.327835;-1.430140;-0.516000;7.630000;7.780000;SUBIR
78.332646;-1.231630;-0.572000;7.460000;7.580000;SUBIR
78.337456;-1.053740;-0.608000;7.100000;7.210000;SUBIR
78.342267;-0.911840;-0.596000;6.550000;6.640000;SUBIR
78.347078;-0.801360;-0.578000;5.740000;5.830000;SUBIR
78.351889;-0.691600;-0.492000;4.860000;4.940000;SUBIR
78.356699;-0.616510;-0.483000;3.980000;4.050000;SUBIR
78.361510;-0.544390;-0.489000;3.170000;3.250000;SUBIR
78.366321;-0.560690;-0.520000;2.410000;2.530000;SUBIR
78.371132;-0.604920;-0.507000;1.660000;1.840000;SUBIR
78.375942;-0.627330;-0.500000;0.972000;1.260000;SUBIR
78.380753;-0.642370;-0.490000;0.305000;0.863000;SUBIR
78.385564;-0.638380;-0.496000;-0.329000;0.873000;SUBIR
78.390374;-0.646800;-0.442000;-0.887000;1.180000;SUBIR
78.395185;-0.684710;-0.438000;-1.390000;1.610000;SUBIR
78.399996;-0.666530;-0.432000;-1.840000;2.000000;SUBIR
78.404807;-0.696980;-0.426000;-2.170000;2.320000;SUBIR
78.409617;-0.741290;-0.435000;-2.470000;2.620000;SUBIR
78.414428;-0.794490;-0.473000;-2.690000;2.850000;SUBIR
78.419239;-0.902090;-0.516000;-2.830000;3.020000;SUBIR
78.424049;-1.036710;-0.566000;-2.960000;3.190000;SUBIR
78.428860;-1.150740;-0.635000;-3.030000;3.300000;SUBIR
78.433671;-1.286590;-0.738000;-3.040000;3.380000;SUBIR
78.438482;-1.441030;-0.850000;-3.000000;3.430000;SUBIR
78.443292;-1.611240;-0.974000;-2.880000;3.440000;SUBIR
78.448103;-1.747620;-1.090000;-2.700000;3.400000;SUBIR
78.452914;-1.788910;-1.180000;-2.470000;3.270000;SUBIR
78.457725;-1.791020;-1.290000;-2.210000;3.120000;SUBIR
78.462535;-1.746230;-1.370000;-1.930000;2.940000;SUBIR
78.467346;-1.661150;-1.450000;-1.690000;2.780000;SUBIR
78.472157;-1.564920;-1.520000;-1.450000;2.620000;SUBIR
78.476967;-1.442190;-1.590000;-1.250000;2.480000;SUBIR
78.481778;-1.214220;-1.600000;-1.060000;2.270000;SUBIR
78.486589;-0.988740;-1.630000;-0.913000;2.110000;SUBIR
78.491400;-0.754930;-1.640000;-0.753000;1.950000;SUBIR
78.496210;-0.498130;-1.670000;-0.593000;1.840000;SUBIR
78.501021;-0.253750;-1.650000;-0.416000;1.720000;SUBIR
78.505832;-0.028640;-1.630000;-0.364000;1.670000;SUBIR
78.510643;0.205240;-1.580000;-0.380000;1.640000;SUBIR
78.515453;0.400580;-1.500000;-0.440000;1.620000;SUBIR
78.520264;0.558020;-1.450000;-0.600000;1.670000;SUBIR
78.525075;0.660220;-1.390000;-0.860000;1.760000;SUBIR
78.529885;0.705290;-1.270000;-1.060000;1.800000;SUBIR
78.534696;0.657590;-1.140000;-1.320000;1.870000;SUBIR
78.539507;0.621240;-1.070000;-1.570000;2.000000;SUBIR
78.544318;0.530290;-0.961000;-1.750000;2.060000;SUBIR
78.549128;0.432260;-0.847000;-1.920000;2.140000;SUBIR
78.553939;0.270660;-0.742000;-2.030000;2.180000;SUBIR
78.558750;0.115710;-0.662000;-2.130000;2.230000;SUBIR
78.563560;-0.058150;-0.622000;-2.170000;2.260000;SUBIR
78.568371;-0.233120;-0.541000;-2.150000;2.230000;SUBIR
78.573182;-0.375990;-0.515000;-2.130000;2.220000;SUBIR
78.577993;-0.435580;-0.466000;-2.070000;2.170000;SUBIR
78.582803;-0.464780;-0.470000;-1.980000;2.090000;SUBIR
78.587614;-0.450610;-0.433000;-1.890000;1.990000;SUBIR
78.592425;-0.413470;-0.414000;-1.800000;1.890000;SUBIR
78.597236;-0.361880;-0.383000;-1.700000;1.780000;SUBIR
78.602046;-0.322110;-0.415000;-1.630000;1.710000;SUBIR
78.606857;-0.239100;-0.399000;-1.590000;1.660000;SUBIR
78.611668;-0.180950;-0.383000;-1.600000;1.650000;SUBIR
78.616478;-0.152060;-0.384000;-1.640000;1.690000;SUBIR
78.621289;-0.110370;-0.377000;-1.730000;1.780000;SUBIR
78.626100;-0.043620;-0.392000;-1.860000;1.900000;SUBIR
78.630911;-0.017280;-0.360000;-2.020000;2.050000;SUBIR
78.635721;0.096630;-0.352000;-2.150000;2.180000;SUBIR
78.640532;0.159580;-0.323000;-2.280000;2.300000;SUBIR
78.645343;0.228990;-0.332000;-2.390000;2.420000;SUBIR
78.650153;0.222360;-0.300000;-2.490000;2.510000;SUBIR
78.654964;0.229330;-0.277000;-2.540000;2.570000;SUBIR
78.659775;0.198530;-0.273000;-2.630000;2.650000;SUBIR
78.664586;0.158640;-0.284000;-2.660000;2.680000;SUBIR
78.669396;0.137140;-0.271000;-2.710000;2.730000;SUBIR
78.674207;0.092270;-0.254000;-2.760000;2.770000;SUBIR
78.679018;0.101670;-0.261000;-2.830000;2.840000;SUBIR
78.683829;0.020660;-0.259000;-2.850000;2.860000;SUBIR
